Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played,won
Jordan Clarkson,24,Guard,LAL,82.0,19,29.2,14.7,0.445,0.503,0.329,0.7979999999999999,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,2017,0
Darren Collison,29,Guard,SAC,68.0,64,30.3,13.2,0.476,0.495,0.417,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,2017,0
Mike Conley,29,Guard,MEM,69.0,68,33.2,20.5,0.46,0.4970000000000001,0.408,0.8590000000000001,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,2017,0
DeMarcus Cousins,26,Center,TOT,72.0,72,34.2,27.0,0.452,0.483,0.361,0.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,2017,0
Robert Covington,26,Forward,PHI,67.0,67,31.6,12.9,0.399,0.484,0.333,0.8220000000000001,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,2017,0
Allen Crabbe,24,Guard,POR,79.0,7,28.5,10.7,0.468,0.49,0.444,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,2017,0
Jamal Crawford,36,Guard,LAC,82.0,1,26.3,12.3,0.413,0.443,0.36,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,2017,0
Jae Crowder,26,Forward,BOS,72.0,72,32.4,13.9,0.463,0.54,0.398,0.8109999999999999,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,2017,0
Seth Curry,26,Guard,DAL,70.0,42,29.0,12.8,0.481,0.528,0.425,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,2017,0
Stephen Curry,28,Guard,GSW,79.0,79,33.4,25.3,0.468,0.537,0.411,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,2017,0
Anthony Davis,23,Center,NOP,75.0,75,36.1,28.0,0.505,0.524,0.299,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,2017,1
DeMar DeRozan,27,Guard,TOR,74.0,74,35.4,27.3,0.467,0.484,0.266,0.8420000000000001,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,2017,0
Gorgui Dieng,27,Forward,MIN,82.0,82,32.4,10.0,0.502,0.511,0.3720000000000001,0.8140000000000001,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,2017,0
Goran Dragic,30,Guard,MIA,73.0,73,33.7,20.3,0.475,0.499,0.405,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,2017,0
Andre Drummond,23,Center,DET,81.0,81,29.7,13.6,0.53,0.532,0.28600000000000003,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,2017,0
Kevin Durant,28,Forward,GSW,62.0,62,33.4,25.1,0.537,0.608,0.375,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,2017,0
Wayne Ellington,29,Guard,MIA,62.0,13,24.2,10.5,0.416,0.509,0.378,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,2017,0
Monta Ellis,31,Guard,IND,74.0,33,27.0,8.5,0.443,0.483,0.319,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,2017,0
Joel Embiid,22,Center,PHI,31.0,31,25.4,20.2,0.466,0.495,0.3670000000000001,0.7829999999999999,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,2017,0
Tyreke Evans,27,Forward,TOT,40.0,6,19.7,10.3,0.405,0.429,0.35600000000000004,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,2017,0
Kenneth Faried,27,Forward,DEN,61.0,34,21.2,9.6,0.5479999999999999,0.556,0.0,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,2017,0
Derrick Favors,25,Forward,UTA,50.0,39,23.7,9.5,0.487,0.491,0.3,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,2017,0
Yogi Ferrell,23,Guard,TOT,46.0,29,26.0,10.0,0.406,0.422,0.386,0.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,2017,0
Evan Fournier,24,Guard,ORL,68.0,66,32.9,17.2,0.439,0.491,0.35600000000000004,0.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,2017,0
Enes Freedom,24,Center,OKC,72.0,0,21.3,14.3,0.545,0.568,0.132,0.7859999999999999,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,2017,0
Channing Frye,33,Center,CLE,74.0,15,18.9,9.1,0.458,0.546,0.409,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,2017,0
Danilo Gallinari,28,Forward,DEN,63.0,63,33.9,18.2,0.447,0.491,0.389,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,2017,0
Marc Gasol,32,Center,MEM,74.0,74,34.2,19.5,0.459,0.48,0.388,0.8370000000000001,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,2017,0
Pau Gasol,36,Center,SAS,64.0,39,25.4,12.4,0.502,0.494,0.5379999999999999,0.7070000000000001,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,2017,0
Rudy Gay,30,Forward,SAC,30.0,30,33.8,18.7,0.455,0.483,0.3720000000000001,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,2017,0
Paul George,26,Forward,IND,75.0,75,35.9,23.7,0.461,0.501,0.393,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,2017,0
Taj Gibson,31,Forward,TOT,78.0,71,25.5,10.8,0.515,0.52,0.231,0.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,2017,0
Rudy Gobert,24,Center,UTA,81.0,81,33.9,14.0,0.6609999999999999,0.662,0.0,0.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,2017,0
Aaron Gordon,21,Forward,ORL,80.0,72,28.7,12.7,0.454,0.528,0.28800000000000003,0.7190000000000001,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,2017,0
Eric Gordon,28,Guard,HOU,75.0,15,31.0,16.2,0.406,0.468,0.3720000000000001,0.84,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,2017,0
Marcin Gortat,32,Center,WAS,82.0,82,31.2,10.8,0.579,0.58,0.0,0.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,2017,0
Draymond Green,26,Forward,GSW,76.0,76,32.5,10.2,0.418,0.494,0.308,0.7090000000000001,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,2017,0
JaMychal Green,26,Forward,MEM,77.0,75,27.3,8.9,0.5,0.5489999999999999,0.379,0.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,2017,0
Jeff Green,30,Forward,ORL,69.0,11,22.2,9.2,0.394,0.458,0.275,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,2017,0
Blake Griffin,27,Forward,LAC,61.0,61,34.0,21.6,0.493,0.514,0.336,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,2017,0
Tim Hardaway Jr.,24,Guard,ATL,79.0,30,27.3,14.5,0.455,0.537,0.35700000000000004,0.7659999999999999,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,2017,0
James Harden,27,Guard,HOU,81.0,81,36.4,29.1,0.44,0.53,0.34700000000000003,0.847,1.2,7.0,8.1,11.2,1.5,0.5,5.7,2.7,2017,1
Maurice Harkless,23,Forward,POR,77.0,69,28.9,10.0,0.503,0.5720000000000001,0.35100000000000003,0.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,2017,0
Montrezl Harrell,23,Center,HOU,58.0,14,18.3,9.1,0.652,0.6629999999999999,0.14300000000000002,0.628,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,2017,0
Gary Harris,22,Guard,DEN,57.0,56,31.3,14.9,0.502,0.5579999999999999,0.42,0.7759999999999999,0.8,2.3,3.1,2.9,1.2,0.1,1.3,1.6,2017,0
Tobias Harris,24,Forward,DET,82.0,48,31.3,16.1,0.481,0.537,0.34700000000000003,0.841,0.8,4.3,5.1,1.7,0.7,0.5,1.2,1.6,2017,0
Gordon Hayward,26,Forward,UTA,73.0,73,34.5,21.9,0.471,0.506,0.398,0.8440000000000001,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,2017,0
Gerald Henderson,29,Guard,PHI,72.0,41,23.2,9.2,0.423,0.455,0.353,0.8059999999999999,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,2017,0
Buddy Hield,24,Guard,TOT,82.0,55,23.0,10.6,0.426,0.461,0.391,0.8420000000000001,0.4,2.9,3.3,1.5,0.5,0.1,1.2,1.4,2017,0
Nenê,34,Center,HOU,67.0,8,17.9,9.1,0.617,0.624,0.333,0.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4,2017,0
George Hill,30,Guard,UTA,49.0,49,31.5,16.9,0.477,0.523,0.403,0.8009999999999999,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,2017,0
Jrue Holiday,26,Guard,NOP,67.0,61,32.7,15.4,0.454,0.498,0.35600000000000004,0.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,2017,0
Rondae Hollis-Jefferson,22,Forward,BRK,78.0,50,22.6,8.7,0.434,0.463,0.224,0.7509999999999999,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,2017,0
Richaun Holmes,23,Center,PHI,57.0,17,20.9,9.8,0.5579999999999999,0.606,0.35100000000000003,0.6990000000000001,1.6,3.8,5.5,1.0,0.7,1.0,1.0,2.4,2017,0
Rodney Hood,24,Guard,UTA,59.0,55,27.0,12.7,0.408,0.44,0.371,0.7829999999999999,0.3,3.2,3.4,1.6,0.6,0.2,1.1,2.2,2017,0
Al Horford,30,Center,BOS,68.0,68,32.3,14.0,0.473,0.524,0.355,0.8,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,2017,0
Dwight Howard,31,Center,ATL,74.0,74,29.7,13.5,0.633,0.635,0.0,0.5329999999999999,4.0,8.7,12.7,1.4,0.9,1.2,2.3,2.7,2017,0
Serge Ibaka,27,Forward,TOT,79.0,79,30.7,14.8,0.48,0.522,0.391,0.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,2017,0
Ersan İlyasova,29,Forward,TOT,82.0,52,26.1,13.1,0.431,0.496,0.353,0.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,2017,0
Brandon Ingram,19,Forward,LAL,79.0,40,28.8,9.4,0.402,0.443,0.294,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,2017,0
Kyrie Irving,24,Guard,CLE,72.0,72,35.1,25.2,0.473,0.505,0.401,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,2017,0
Reggie Jackson,26,Guard,DET,52.0,50,27.4,14.5,0.419,0.442,0.359,0.868,0.4,1.8,2.2,5.2,0.7,0.1,2.2,2.5,2017,0
LeBron James,32,Forward,CLE,74.0,74,37.8,26.4,0.5479999999999999,0.611,0.363,0.674,1.3,7.3,8.6,8.7,1.2,0.6,4.1,1.8,2017,1
James Johnson,29,Forward,MIA,76.0,5,27.4,12.8,0.479,0.5479999999999999,0.34,0.7070000000000001,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,2017,0
Joe Johnson,35,Forward,UTA,78.0,14,23.6,9.2,0.436,0.454,0.411,0.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,2017,0
Tyler Johnson,24,Guard,MIA,73.0,0,29.8,13.7,0.433,0.46,0.3720000000000001,0.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,2017,0
Nikola Jokic,21,Center,DEN,73.0,59,27.9,16.7,0.578,0.628,0.324,0.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,2017,0
Terrence Jones,25,Forward,TOT,54.0,12,23.5,10.8,0.47,0.508,0.253,0.606,1.2,4.5,5.7,1.1,0.7,1.0,0.9,1.2,2017,0
DeAndre Jordan,28,Center,LAC,81.0,81,31.7,12.7,0.7140000000000001,0.7170000000000001,0.0,0.482,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,2017,0
Cory Joseph,25,Guard,TOR,80.0,22,25.0,9.3,0.452,0.477,0.35600000000000004,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,2017,0
Frank Kaminsky,23,Center,CHO,75.0,16,26.1,11.7,0.399,0.455,0.328,0.7559999999999999,0.8,3.7,4.5,2.2,0.6,0.5,1.0,1.9,2017,0
Michael Kidd-Gilchrist,23,Forward,CHO,81.0,81,29.0,9.2,0.477,0.483,0.111,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,2017,0
Sean Kilpatrick,27,Guard,BRK,70.0,24,25.1,13.1,0.415,0.468,0.341,0.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,2017,0
Brandon Knight,25,Guard,PHO,54.0,5,21.1,11.0,0.398,0.425,0.324,0.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,2017,0
Kyle Korver,35,Guard,TOT,67.0,22,26.2,10.1,0.464,0.494,0.451,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1.0,1.6,2017,0
Skal Labissière,20,Forward,SAC,33.0,12,18.5,8.8,0.537,0.5429999999999999,0.375,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,2017,0
Jeremy Lamb,24,Guard,CHO,62.0,5,18.4,9.7,0.46,0.536,0.281,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,2017,0
Zach LaVine,21,Guard,MIN,47.0,47,37.2,18.9,0.459,0.515,0.387,0.836,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,2017,0
Ty Lawson,29,Guard,SAC,69.0,24,25.1,9.9,0.454,0.502,0.28800000000000003,0.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,2017,0
Courtney Lee,31,Guard,NYK,77.0,74,31.9,10.8,0.456,0.49,0.401,0.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,2017,0
Kawhi Leonard,25,Forward,SAS,74.0,74,33.4,25.5,0.485,0.529,0.38,0.88,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,2017,1
Jon Leuer,27,Forward,DET,75.0,34,25.9,10.2,0.48,0.545,0.293,0.867,1.4,4.0,5.4,1.5,0.4,0.3,0.9,1.9,2017,0
Damian Lillard,26,Guard,POR,75.0,75,35.9,27.0,0.444,0.4920000000000001,0.37,0.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,2017,0
Jeremy Lin,28,Guard,BRK,36.0,33,24.5,14.5,0.438,0.48,0.3720000000000001,0.816,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,2017,0
Brook Lopez,28,Center,BRK,75.0,75,29.6,20.5,0.474,0.536,0.34600000000000003,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,2017,0
Robin Lopez,28,Center,CHI,81.0,81,28.0,10.4,0.493,0.494,0.0,0.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,2017,0
Kevin Love,28,Forward,CLE,60.0,60,31.4,19.0,0.4270000000000001,0.471,0.373,0.871,2.5,8.6,11.1,1.9,0.9,0.4,2.0,2.1,2017,0
Kyle Lowry,30,Guard,TOR,60.0,60,37.4,22.4,0.464,0.518,0.412,0.8190000000000001,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,2017,0
Wesley Matthews,30,Guard,DAL,73.0,73,34.2,13.5,0.393,0.4320000000000001,0.363,0.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,2017,0
CJ McCollum,25,Guard,POR,80.0,80,35.0,23.0,0.48,0.506,0.421,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,2017,0
Doug McDermott,25,Forward,TOT,66.0,5,22.8,9.0,0.447,0.502,0.37,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,2017,0
Jodie Meeks,29,Guard,ORL,36.0,10,20.5,9.1,0.402,0.395,0.409,0.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,2017,0
Khris Middleton,25,Forward,MIL,29.0,23,30.7,14.7,0.45,0.459,0.433,0.88,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,2017,0
C.J. Miles,29,Forward,IND,76.0,29,23.4,10.7,0.434,0.471,0.413,0.903,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,2017,0
Patty Mills,28,Guard,SAS,80.0,8,21.9,9.5,0.44,0.474,0.414,0.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,2017,0
Paul Millsap,31,Forward,ATL,69.0,67,34.0,18.1,0.442,0.486,0.311,0.768,1.6,6.1,7.7,3.7,1.3,0.9,2.3,2.7,2017,0
Nikola Mirotic,25,Forward,CHI,70.0,15,24.0,10.6,0.413,0.52,0.342,0.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,2017,0
Greg Monroe,26,Center,MIL,81.0,0,22.5,11.7,0.5329999999999999,0.536,0.0,0.741,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,2017,0
E'Twaun Moore,27,Guard,NOP,73.0,22,24.9,9.6,0.457,0.501,0.37,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,2017,0
Marcus Morris,27,Forward,DET,79.0,79,32.5,14.0,0.418,0.466,0.331,0.784,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,2017,0
Markieff Morris,27,Forward,WAS,76.0,76,31.2,14.0,0.457,0.483,0.362,0.8370000000000001,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,2017,0
Emmanuel Mudiay,20,Guard,DEN,55.0,41,25.6,11.0,0.377,0.408,0.315,0.784,0.5,2.7,3.2,3.9,0.7,0.2,2.2,1.7,2017,0
Shabazz Muhammad,24,Forward,MIN,78.0,1,19.4,9.9,0.482,0.528,0.338,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,2017,0
Jamal Murray,19,Guard,DEN,82.0,10,21.5,9.9,0.404,0.466,0.334,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,2017,0
Jameer Nelson,34,Guard,DEN,75.0,39,27.3,9.2,0.444,0.489,0.388,0.7140000000000001,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,2017,0
Nerlens Noel,22,Center,TOT,51.0,19,20.5,8.7,0.595,0.597,0.0,0.6940000000000001,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5,2017,0
Dirk Nowitzki,38,Forward,DAL,54.0,54,26.4,14.2,0.4370000000000001,0.463,0.378,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,2017,0
Jusuf Nurkic,22,Center,TOT,65.0,48,21.4,10.2,0.507,0.508,0.0,0.5710000000000001,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,2017,0
Jahlil Okafor,21,Center,PHI,50.0,33,22.7,11.8,0.514,0.514,0.0,0.6709999999999999,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,2017,0
Victor Oladipo,24,Guard,OKC,67.0,67,33.2,15.9,0.442,0.491,0.361,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,2017,0
Kelly Olynyk,25,Center,BOS,75.0,6,20.5,9.0,0.512,0.608,0.354,0.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8,2017,0
Jabari Parker,21,Forward,MIL,51.0,50,33.9,20.1,0.49,0.525,0.365,0.743,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,2017,0
Tony Parker,34,Guard,SAS,63.0,63,25.2,10.1,0.466,0.484,0.333,0.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,2017,0
Chris Paul,31,Guard,LAC,61.0,61,31.5,18.1,0.476,0.518,0.411,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,2017,0
Elfrid Payton,22,Guard,ORL,82.0,58,29.4,12.8,0.471,0.509,0.274,0.6920000000000001,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,2017,0
Mason Plumlee,26,Center,TOT,81.0,64,26.5,10.4,0.536,0.541,0.0,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,2017,0
Otto Porter Jr.,23,Forward,WAS,80.0,80,32.6,13.4,0.516,0.5760000000000001,0.434,0.8320000000000001,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,2017,0
Kristaps Porziņģis,21,Forward,NYK,66.0,65,32.8,18.1,0.45,0.493,0.35700000000000004,0.7859999999999999,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,2017,0
Norman Powell,23,Guard,TOR,76.0,18,18.0,8.4,0.449,0.514,0.324,0.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,2017,0
Julius Randle,22,Forward,LAL,74.0,73,28.8,13.2,0.488,0.507,0.27,0.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,2017,0
Zach Randolph,35,Forward,MEM,73.0,5,24.5,14.1,0.449,0.474,0.223,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,2017,0
J.J. Redick,32,Guard,LAC,78.0,78,28.2,15.0,0.445,0.462,0.429,0.8909999999999999,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,2017,0
Josh Richardson,23,Guard,MIA,53.0,34,30.5,10.2,0.394,0.444,0.33,0.779,0.7,2.5,3.2,2.6,1.1,0.7,1.2,2.5,2017,0
Austin Rivers,24,Guard,LAC,74.0,29,27.8,12.0,0.442,0.491,0.371,0.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,2017,0
Derrick Rose,28,Guard,NYK,64.0,64,32.5,18.0,0.471,0.487,0.217,0.8740000000000001,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,2017,0
Terrence Ross,25,Forward,TOT,78.0,24,25.1,11.0,0.4370000000000001,0.518,0.363,0.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,2017,0
Ricky Rubio,26,Guard,MIN,75.0,75,32.9,11.1,0.402,0.443,0.306,0.8909999999999999,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,2017,0
D'Angelo Russell,20,Guard,LAL,63.0,60,28.7,15.6,0.405,0.447,0.35200000000000004,0.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,2017,0
Dario Šaric,22,Forward,PHI,81.0,36,26.3,12.8,0.411,0.469,0.311,0.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,2017,0
Dennis Schröder,23,Guard,ATL,79.0,78,31.5,17.9,0.451,0.487,0.34,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,2017,0
Marcus Smart,22,Guard,BOS,79.0,24,30.4,10.6,0.359,0.42,0.28300000000000003,0.812,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,2017,0
Ish Smith,28,Guard,DET,81.0,32,24.1,9.4,0.439,0.467,0.267,0.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,2017,0
J.R. Smith,31,Guard,CLE,41.0,35,29.0,8.6,0.34600000000000003,0.329,0.35100000000000003,0.667,0.4,2.3,2.8,1.5,1.0,0.3,0.6,1.9,2017,0
Tony Snell,25,Guard,MIL,80.0,80,29.2,8.5,0.455,0.5479999999999999,0.406,0.81,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,2017,0
Marreese Speights,29,Center,LAC,82.0,2,15.7,8.7,0.445,0.52,0.3720000000000001,0.8759999999999999,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,2017,0
Nik Stauskas,23,Guard,PHI,80.0,27,27.4,9.5,0.396,0.433,0.368,0.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,2017,0
Jeff Teague,28,Guard,IND,82.0,82,32.4,15.3,0.442,0.475,0.35700000000000004,0.867,0.4,3.6,4.0,7.8,1.2,0.4,2.6,2.0,2017,0
Isaiah Thomas,27,Guard,BOS,76.0,76,33.8,28.9,0.463,0.528,0.379,0.909,0.6,2.1,2.7,5.9,0.9,0.2,2.8,2.2,2017,0
Klay Thompson,26,Guard,GSW,78.0,78,34.0,22.3,0.468,0.516,0.414,0.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,2017,0
Karl-Anthony Towns,21,Center,MIN,82.0,82,37.0,25.1,0.542,0.5820000000000001,0.3670000000000001,0.8320000000000001,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,2017,0
Evan Turner,28,Forward,POR,65.0,12,25.5,9.0,0.426,0.47,0.263,0.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,2017,0
Myles Turner,20,Center,IND,81.0,81,31.4,14.5,0.511,0.536,0.348,0.809,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,2017,0
Jonas Valanciūnas,24,Center,TOR,80.0,80,25.8,12.0,0.557,0.557,0.5,0.8109999999999999,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,2017,0
Nikola Vucevic,26,Center,ORL,75.0,55,28.8,14.6,0.468,0.481,0.307,0.669,2.3,8.0,10.4,2.8,1.0,1.0,1.6,2.4,2017,0
Dwyane Wade,35,Guard,CHI,60.0,59,29.9,18.3,0.434,0.456,0.31,0.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,2017,0
Dion Waiters,25,Guard,MIA,46.0,43,30.1,15.8,0.424,0.438,0.395,0.6459999999999999,0.4,2.9,3.3,4.3,0.9,0.4,2.2,2.1,2017,0
Kemba Walker,26,Guard,CHO,79.0,79,34.7,23.2,0.444,0.476,0.399,0.847,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,2017,0
John Wall,26,Guard,WAS,78.0,78,36.4,23.1,0.451,0.48,0.327,0.8009999999999999,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,2017,0
T.J. Warren,23,Forward,PHO,66.0,59,31.0,14.4,0.495,0.527,0.265,0.773,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,2017,0
Russell Westbrook,28,Guard,OKC,81.0,81,34.6,31.6,0.425,0.459,0.343,0.845,1.7,9.0,10.7,10.4,1.6,0.4,5.4,2.3,2017,1
Hassan Whiteside,27,Center,MIA,77.0,77,32.6,17.0,0.557,0.557,0.0,0.628,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,2017,0
Andrew Wiggins,21,Forward,MIN,82.0,82,37.2,23.6,0.452,0.473,0.35600000000000004,0.76,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,2017,0
Deron Williams,32,Guard,TOT,64.0,44,25.9,11.0,0.438,0.486,0.363,0.826,0.2,2.1,2.3,5.6,0.5,0.1,2.2,2.2,2017,0
Lou Williams,30,Guard,TOT,81.0,1,24.6,17.5,0.429,0.48,0.365,0.88,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,2017,0
Marvin Williams,30,Forward,CHO,76.0,76,30.2,11.2,0.422,0.494,0.35,0.873,1.2,5.4,6.6,1.4,0.8,0.7,0.8,1.8,2017,0
Nick Young,31,Guard,LAL,60.0,60,25.9,13.2,0.43,0.481,0.404,0.856,0.4,1.9,2.3,1.0,0.6,0.2,0.6,2.3,2017,0
Thaddeus Young,28,Forward,IND,74.0,74,30.2,11.0,0.527,0.557,0.381,0.523,1.8,4.3,6.1,1.6,1.5,0.4,1.3,1.8,2017,0
